#Test Grids,#Train Grids,Fold,MC Error,Loss,#LS,MA Error,Group smECE
30,30,9,0.004874758000014536,0.058165901734924974,30,0.0015171561482323092,0.004744090779660673
50,30,9,,,,,
75,30,9,,,,,
100,30,9,,,,,
10,50,9,0.004174733332834733,0.058665823248443355,10,0.002859150402523527,0.004073986592761003
20,50,9,0.004154364222123978,0.058202608180533855,20,0.002485778997017513,0.004013073430288493
30,50,9,0.0036899858724333103,0.058191914397410706,30,0.002225029463576043,0.003465551403646377
50,50,9,0.004149692407740965,0.058211875378416975,48,0.002167572375748425,0.0036983742194619564
75,50,9,,,,,
100,50,9,,,,,
10,75,9,0.0037385727420185914,0.05866597274650361,10,0.0022312585494203203,0.003678980097880167
20,75,9,0.003958895508330603,0.05809425946135848,20,0.001752864756579783,0.0038812538873833425
30,75,9,0.004643285170041368,0.05812500570999536,30,0.0017336791721794071,0.004509805020186226
50,75,9,0.004576808365911337,0.05813787383858694,50,0.001460596048766267,0.004287119252345328
75,75,9,0.0042232703697335765,0.05807054448024093,71,0.0014683699478999248,0.0038113957251064957
100,75,9,,,,,
10,100,9,0.0033491302950343603,0.05857687190258706,10,0.0023968276511612276,0.0032889294080044877
20,100,9,0.0034924615603111175,0.058020295296043536,20,0.0014060292567703928,0.0034866886598809758
30,100,9,0.0036902350358671214,0.058029210675158156,30,0.0018765744014471429,0.003536603245716688
50,100,9,0.0041100754217713534,0.05808525650129691,50,0.0017548082313631978,0.003953072407085777
75,100,9,0.004282969928465194,0.058035241676072595,74,0.0015881677268570766,0.004024601767604036
100,100,9,0.00436044729819632,0.05809075373184532,97,0.001656662754800756,0.004018414183484776
