lr,feature_subsample,tree_depth,n_grid,Loss,MC ERR,#Output
1.0,0.8,2.0,50.0,0.05517193810084412,0.0034843327184868023,38.3
1.0,0.8,2.0,75.0,0.05572823644006815,0.004115649803955149,51.9
1.0,0.8,2.0,100.0,0.05613936343730784,0.004751719923363327,65.5
1.0,0.9,1.0,10.0,0.0558480652814116,0.0029986988383260316,8.9
1.0,0.9,1.0,20.0,0.054414650987820654,0.002368055752694574,17.5
1.0,0.9,1.0,30.0,0.05422150632276688,0.0030242117959187655,21.3
1.0,0.9,1.0,50.0,0.05407418502153577,0.0027068500141340323,32.1
1.0,0.9,1.0,75.0,0.05438820593012021,0.0032110405208367354,44.8
1.0,0.9,1.0,100.0,0.05453190563017515,0.0036301674375929537,55.9
1.0,0.9,2.0,10.0,0.056208789741718376,0.0028981666822970676,9.9
1.0,0.9,2.0,20.0,0.05491977765164339,0.002732421959657582,19.1
1.0,0.9,2.0,30.0,0.05488639271457248,0.0033709518285436947,25.8
1.0,0.9,2.0,50.0,0.05510511762021438,0.0034287875501499906,38.7
1.0,0.9,2.0,75.0,0.055849305487785675,0.0043419441364551635,52.4
1.0,0.9,2.0,100.0,0.055888034596546586,0.004524745723051686,66.2
1.0,1.0,1.0,10.0,0.05588605777079543,0.002971704602524086,8.5
1.0,1.0,1.0,20.0,0.05440711901449476,0.0023373402956477405,17.3
1.0,1.0,1.0,30.0,0.05422681355922869,0.002919308458533458,21.6
